Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0,1.94E-05,991.3,0,91.22, -,9.023726
0.05,8.33699,991,7.952381,91.22, -,9.023726
0.1,19.45726,990.6,18.52381,91.22, -,9.023726
0.15,25.01706,990.4,23.80952,91.22, -,9.023726
0.2,33.36187,990.1,31.76191,91.22, -,9.023726
0.25,47.27216,989.6,45,91.22, -,9.023726
0.3,55.62072,989.3,52.95238,91.22, -,9.023726
0.35,61.18814,989.1,58.23809,91.22, -,9.023726
0.4,72.32401,988.7,68.85714,91.22, -,9.023726
0.45,86.25025,988.2,82.14286,91.22, -,9.023726
0.5,94.6084,987.9,90.09524,91.22, -,9.023726
0.55,111.3326,987.3,106,91.04, -,9.004278
0.6,125.2748,986.8,119.2857,91.04, -,9.004278
0.65,139.2227,986.3,132.5714,91.04, -,9.004278
0.7,158.7598,985.6,151.1905,91.04, -,9.004278
0.75,181.101,984.8,172.4762,91.04, -,9.004278
0.8,195.0719,984.3,185.7619,91.04, -,9.004278
0.85,206.2517,983.9,196.4286,91.04, -,9.004278
0.9,217.4369,983.5,207.0952,91.04, -,9.004278
0.95,234.22,982.9,223.0952,91.04, -,9.004278
1,248.2127,982.4,236.4286,91.04, -,9.004278
1.05,265.0127,981.8,252.4286,91.04, -,9.004278
1.1,279.0181,981.3,257.8095,91.04, -,9.004278
1.15,290.2256,980.9,257.9048,91.04, -,9.004278
1.2,301.4385,980.5,263.2857,91.04, -,9.004278
1.25,315.459,980,268.6667,91.04, -,9.004278
1.3,329.4853,979.5,268.8095,91.04, -,9.004278
1.35,346.3239,978.9,276.9048,91.04, -,9.004278
1.4,363.1724,978.3,287.6667,91.04, -,9.004278
1.45,374.4078,977.9,287.7619,91.04, -,9.004278
1.5,399.7039,977,298.5714,91.22, -,9.023726
1.55,419.3915,976.3,309.381,91.22, -,9.023726
1.6,436.2747,975.7,309.5714,91.22, -,9.023726
1.65,455.9835,975,315.0476,91.22, -,9.023726
1.7,472.8849,974.4,317.8571,91.22, -,9.023726
1.75,492.6151,973.7,318.0476,91.22, -,9.023726
1.8,509.5365,973.1,312.8571,91.22, -,9.023726
1.85,532.1099,972.3,321.0476,91.22, -,9.023726
1.9,551.8745,971.6,329.1905,91.22, -,9.023726
1.95,577.3017,970.7,342.7619,91.22, -,9.023726
2,599.9202,969.9,348.2857,91.22, -,9.023726
2.05,622.5556,969.1,356.5238,91.22, -,9.023726
2.1,648.0359,968.2,364.8095,91.22, -,9.023726
2.15,673.5371,967.3,375.7619,91.22, -,9.023726
2.2,690.5474,966.7,381.2857,91.22, -,9.023726
2.25,710.4048,966,389.5238,91.22, -,9.023726
2.3,730.2737,965.3,395.0952,91.22, -,9.023726
2.35,755.8353,964.4,406.0476,91.22, -,9.023726
2.4,775.731,963.7,408.9524,91.22, -,9.023726
2.45,801.3286,962.8,417.2857,91.22, -,9.023726
2.5,826.9439,961.9,430.9524,91.22, -,9.023726
2.55,849.7316,961.1,428.5714,91.04, -,9.023726
2.6,872.533,960.3,431.5238,91.04, -,9.023726
2.65,895.3498,959.5,437.1429,91.04, -,9.023726
2.7,918.1819,958.7,440.1429,91.04, -,9.023726
2.75,943.8877,957.8,448.5238,91.04, -,9.023726
2.8,969.6112,956.9,454.1905,91.04, -,9.023726
2.85,998.2171,955.9,465.3333,91.04, -,9.023726
2.9,1023.984,955,468.381,91.04, -,9.023726
2.95,1052.636,954,476.8571,91.04, -,9.023726
3,1075.574,953.2,474.4762,91.04, -,9.023726
3.05,1095.659,952.5,472.0952,91.04, -,9.023726
3.1,1112.883,951.9,466.9048,91.04, -,9.023726
3.15,1135.865,951.1,464.5238,91.04, -,9.023726
3.2,1161.735,950.2,464.8571,91.04, -,9.023726
3.25,1187.627,949.3,473.3333,91.04, -,9.023726
3.3,1210.658,948.5,476.381,91.04, -,9.023726
3.35,1236.587,947.6,482.1905,91.04, -,9.023726
3.4,1259.651,946.8,479.8095,91.04, -,9.023726
3.45,1274.075,946.3,474.5714,91.04, -,9.023726
3.5,1297.164,945.5,472.1905,91.22, -,9.004278
3.55,1320.27,944.7,469.8095,91.22, -,9.004278
3.6,1343.392,943.9,470.0952,91.22, -,9.004278
3.65,1375.211,942.8,478.6667,91.22, -,9.004278
3.7,1398.37,942,479,91.22, -,9.004278
3.75,1424.445,941.1,482.0476,91.22, -,9.004278
3.8,1447.638,940.3,479.6667,91.22, -,9.004278
3.85,1470.847,939.5,477.2857,91.22, -,9.004278
3.9,1496.977,938.6,474.9524,91.22, -,9.004278
3.95,1520.22,937.8,472.5714,91.22, -,9.004278
4,1543.48,937,467.4286,91.22, -,9.004278
4.05,1569.667,936.1,470.5238,91.22, -,9.004278
4.1,1592.96,935.3,473.5714,91.22, -,9.004278
4.15,1619.184,934.4,482.1429,91.22, -,9.004278
4.2,1639.595,933.7,479.6667,91.22, -,9.004278
4.25,1662.937,932.9,477.2857,91.22, -,9.004278
4.3,1683.375,932.2,472.0952,91.22, -,9.004278
4.35,1712.594,931.2,477.9524,91.22, -,9.004278
4.4,1735.986,930.4,475.5238,91.22, -,9.004278
4.45,1765.251,929.4,481.4286,91.22, -,9.004278
4.5,1791.611,928.5,492.8095,91.22, -,9.004278
4.55,1817.992,927.6,495.9524,91.04, -,9.023726
4.6,1841.458,926.8,496.2857,91.04, -,9.023726
4.65,1864.941,926,496.6667,91.04, -,9.023726
4.7,1888.44,925.2,488.7619,91.04, -,9.023726
4.75,1911.955,924.4,489.0952,91.04, -,9.023726
4.8,1929.604,923.8,481.0952,91.04, -,9.023726
4.85,1953.148,923,481.4286,91.04, -,9.023726
4.9,1973.764,922.3,478.9524,91.04, -,9.023726
4.95,1997.339,921.5,476.5238,91.04, -,9.023726
5,2017.982,920.8,474.0476,91.04, -,9.023726
5.05,2044.54,919.9,477.1905,91.04, -,9.023726
5.1,2065.211,919.2,471.9048,91.04, -,9.023726
5.15,2088.851,918.4,472.2381,91.04, -,9.023726
5.2,2109.55,917.7,467,91.04, -,9.023726
5.25,2136.182,916.8,472.9524,91.04, -,9.023726
5.3,2156.911,916.1,470.4762,91.04, -,9.023726
5.35,2180.615,915.3,473.5714,91.04, -,9.023726
5.4,2201.371,914.6,465.5238,91.04, -,9.023726
5.45,2213.236,914.2,454.5238,91.04, -,9.023726
5.5,2239.951,913.3,452.0952,91.22, -,9.043174
5.55,2263.714,912.5,449.619,91.22, -,9.043174
5.6,2284.522,911.8,444.2857,91.22, -,9.043174
5.65,2305.342,911.1,441.7619,91.22, -,9.043174
5.7,2323.198,910.5,436.381,91.22, -,9.043174
5.75,2347.02,909.7,436.6667,91.22, -,9.043174
5.8,2364.899,909.1,431.3333,91.22, -,9.043174
5.85,2388.752,908.3,437.2381,91.22, -,9.043174
5.9,2406.652,907.7,431.8571,91.22, -,9.043174
5.95,2427.548,907,432.1429,91.22, -,9.043174
6,2448.458,906.3,429.5714,91.22, -,9.043174
6.05,2472.37,905.5,432.6667,91.22, -,9.043174
6.1,2493.307,904.8,427.3333,91.22, -,9.043174
6.15,2514.258,904.1,427.619,91.22, -,9.043174
6.2,2535.22,903.4,425.0476,91.22, -,9.043174
6.25,2556.198,902.7,425.3333,91.22, -,9.043174
6.3,2574.189,902.1,417.0952,91.22, -,9.043174
6.35,2595.189,901.4,417.3333,91.22, -,9.043174
6.4,2613.201,900.8,411.9048,91.22, -,9.043174
6.45,2634.228,900.1,412.1905,91.22, -,9.043174
6.5,2655.265,899.4,420.9524,91.22, -,9.043174
6.55,2676.318,898.7,415.5714,91.04, -,9.004278
6.6,2694.374,898.1,410.1429,91.04, -,9.004278
6.65,2715.45,897.4,410.4286,91.04, -,9.004278
6.7,2733.527,896.8,407.8571,91.04, -,9.004278
6.75,2751.613,896.2,408.0952,91.04, -,9.004278
6.8,2769.71,895.6,402.6667,91.04, -,9.004278
6.85,2790.833,894.9,405.7143,91.04, -,9.004278
6.9,2808.952,894.3,400.2381,91.04, -,9.004278
6.95,2827.078,893.7,400.4762,91.04, -,9.004278
7,2845.217,893.1,397.8571,91.04, -,9.004278
7.05,2866.388,892.4,398.0952,91.04, -,9.004278
7.1,2884.547,891.8,392.619,91.04, -,9.004278
7.15,2905.745,891.1,392.8571,91.04, -,9.004278
7.2,2926.955,890.4,393.0952,91.04, -,9.004278
7.25,2945.147,889.8,390.4762,91.04, -,9.004278
7.3,2966.384,889.1,390.7143,91.04, -,9.004278
7.35,2984.596,888.5,390.9048,91.04, -,9.004278
7.4,3002.818,887.9,388.2381,91.04, -,9.004278
7.45,3014.973,887.5,382.6667,91.04, -,9.004278
7.5,3033.212,886.9,380,91.22, -,9.023726
7.55,3051.463,886.3,377.3333,91.22, -,9.023726
7.6,3066.679,885.8,371.7619,91.22, -,9.023726
7.65,3081.902,885.3,369.0476,91.22, -,9.023726
7.7,3097.131,884.8,363.4762,91.22, -,9.023726
7.75,3112.368,884.3,360.7619,91.22, -,9.023726
7.8,3127.611,883.8,358.0476,91.22, -,9.023726
7.85,3145.912,883.2,358.2381,91.22, -,9.023726
7.9,3161.171,882.7,352.6667,91.22, -,9.023726
7.95,3179.492,882.1,352.8571,91.22, -,9.023726
8,3194.767,881.6,350.0952,91.22, -,9.023726
8.05,3216.161,880.9,353.1905,91.22, -,9.023726
8.1,3234.512,880.3,350.5238,91.22, -,9.023726
8.15,3252.872,879.7,350.7143,91.22, -,9.023726
8.2,3265.119,879.3,342.1905,91.22, -,9.023726
8.25,3280.433,878.8,336.5714,91.22, -,9.023726
8.3,3295.753,878.3,333.8095,91.22, -,9.023726
8.35,3314.147,877.7,331.0952,91.22, -,9.023726
8.4,3329.483,877.2,328.381,91.22, -,9.023726
8.45,3347.897,876.6,328.5714,91.22, -,9.023726
8.5,3363.25,876.1,331.619,91.22, -,9.023726
8.55,3381.68,875.5,331.8095,91.22, -,9.004278
8.6,3397.048,875,329.0476,91.22, -,9.004278
8.65,3412.423,874.5,329.1905,91.22, -,9.004278
8.7,3427.804,874,329.381,91.22, -,9.004278
8.75,3443.193,873.5,329.5238,91.22, -,9.004278
8.8,3455.51,873.1,326.7143,91.22, -,9.004278
8.85,3473.993,872.5,329.8095,91.22, -,9.004278
8.9,3489.403,872,327.0476,91.22, -,9.004278
8.95,3504.821,871.5,327.1905,91.22, -,9.004278
9,3517.16,871.1,321.5238,91.22, -,9.004278
9.05,3535.677,870.5,324.619,91.22, -,9.004278
9.1,3551.116,870,318.9524,91.22, -,9.004278
9.15,3566.562,869.5,316.1905,91.22, -,9.004278
9.2,3578.925,869.1,310.4762,91.22, -,9.004278
9.25,3594.384,868.6,313.5238,91.22, -,9.004278
9.3,3609.851,868.1,313.6667,91.22, -,9.004278
9.35,3625.324,867.6,313.8095,91.22, -,9.004278
9.4,3637.707,867.2,308.0952,91.22, -,9.004278
9.45,3643.901,867,299.381,91.22, -,9.004278
9.5,3662.489,866.4,299.5714,91.22, -,9.023726
9.55,3677.987,865.9,299.7143,91.22, -,9.023726
9.6,3693.492,865.4,296.9048,91.22, -,9.023726
9.65,3709.005,864.9,297.0476,91.22, -,9.023726
9.7,3721.421,864.5,294.2381,91.22, -,9.023726
9.75,3736.947,864,294.381,91.22, -,9.023726
9.8,3749.374,863.6,291.5714,91.22, -,9.023726
9.85,3761.803,863.2,291.7143,91.22, -,9.023726
9.9,3777.348,862.7,288.9048,91.22, -,9.023726
9.95,3789.79,862.3,286.0952,91.22, -,9.023726
10,3802.234,861.9,283.2857,91.22, -,9.023726
10.05,3817.798,861.4,286.3333,91.22, -,9.023726
10.1,3827.141,861.1,277.619,91.22, -,9.023726
10.15,3842.716,860.6,277.7619,91.22, -,9.023726
10.2,3855.181,860.2,274.9048,91.22, -,9.023726
10.25,3870.769,859.7,278,91.22, -,9.023726
10.3,3883.246,859.3,275.1905,91.22, -,9.023726
10.35,3895.726,858.9,272.381,91.22, -,9.023726
10.4,3908.212,858.5,269.5714,91.22, -,9.023726
10.45,3926.949,857.9,275.619,91.22, -,9.023726
10.5,3936.323,857.6,278.619,91.22, -,9.023726
10.55,3951.95,857.1,275.8095,91.22, -,9.023726
10.6,3964.455,856.7,272.9524,91.22, -,9.023726
10.65,3976.968,856.3,270.0952,91.22, -,9.023726
10.7,3986.354,856,264.2857,91.22, -,9.023726
10.75,3998.875,855.6,264.381,91.22, -,9.023726
10.8,4011.398,855.2,261.4762,91.22, -,9.023726
10.85,4023.928,854.8,261.5714,91.22, -,9.023726
10.9,4036.461,854.4,261.6667,91.22, -,9.023726
10.95,4049,854,258.8095,91.22, -,9.023726
11,4058.407,853.7,255.9048,91.22, -,9.023726
11.05,4074.092,853.2,259,91.22, -,9.023726
11.1,4086.646,852.8,256.1429,91.22, -,9.023726
11.15,4099.203,852.4,259.1905,91.22, -,9.023726
11.2,4108.625,852.1,253.2857,91.22, -,9.023726
11.25,4121.191,851.7,253.381,91.22, -,9.023726
11.3,4133.762,851.3,250.4762,91.22, -,9.023726
11.35,4146.337,850.9,250.5238,91.22, -,9.023726
11.4,4155.773,850.6,247.619,91.22, -,9.023726
11.45,4162.063,850.4,241.7143,91.22, -,9.023726
11.5,4174.651,850,235.8571,91.22, -,9.023726
11.55,4184.093,849.7,235.9524,91.22, -,9.023726
11.6,4193.539,849.4,230.0476,91.22, -,9.023726
11.65,4206.138,849,230.1429,91.22, -,9.023726
11.7,4215.59,848.7,227.2381,91.22, -,9.023726
11.75,4228.198,848.3,230.2857,91.22, -,9.023726
11.8,4237.656,848,227.381,91.22, -,9.023726
11.85,4250.272,847.6,227.4762,91.22, -,9.023726
11.9,4259.736,847.3,224.5238,91.22, -,9.023726
11.95,4272.359,846.9,224.5714,91.22, -,9.023726
12,4281.832,846.6,221.619,91.22, -,9.023726
12.05,4291.305,846.3,221.6667,91.22, -,9.023726
12.1,4303.939,845.9,218.7619,91.22, -,9.023726
12.15,4313.421,845.6,215.8571,91.22, -,9.023726
12.2,4322.903,845.3,212.9524,91.22, -,9.023726
12.25,4332.389,845,213.0476,91.22, -,9.023726
12.3,4338.714,844.8,207.1429,91.22, -,9.023726
12.35,4348.204,844.5,204.2381,91.22, -,9.023726
12.4,4357.696,844.2,201.3333,91.22, -,9.023726
12.45,4367.192,843.9,201.381,91.22, -,9.023726
12.5,4376.691,843.6,204.4286,91.22, -,9.023726
12.55,4386.192,843.3,201.4762,91.04, -,9.023726
12.6,4395.695,843,201.5238,91.04, -,9.023726
12.65,4405.202,842.7,201.5714,91.04, -,9.023726
12.7,4414.71,842.4,198.619,91.04, -,9.023726
12.75,4421.052,842.2,195.6667,91.04, -,9.023726
12.8,4430.565,841.9,192.7143,91.04, -,9.023726
12.85,4440.083,841.6,192.7619,91.04, -,9.023726
12.9,4449.603,841.3,189.8095,91.04, -,9.023726
12.95,4459.124,841,189.8571,91.04, -,9.023726
13,4465.474,840.8,183.9048,91.04, -,9.023726
13.05,4471.825,840.6,180.9524,91.04, -,9.023726
13.1,4478.176,840.4,178,91.04, -,9.023726
13.15,4487.708,840.1,175.0476,91.04, -,9.023726
13.2,4494.061,839.9,172.0476,91.04, -,9.023726
13.25,4500.418,839.7,169.0476,91.04, -,9.023726
13.3,4506.776,839.5,166.0476,91.04, -,9.023726
13.35,4513.135,839.3,166.0476,91.04, -,9.023726
13.4,4519.495,839.1,163.0476,91.04, -,9.023726
13.45,4522.675,839,157.0476,91.04, -,9.023726
13.5,4529.037,838.8,154.0476,91.22, -,9.023726
13.55,4535.4,838.6,151.0476,91.22, -,9.023726
13.6,4541.763,838.4,148.0476,91.22, -,9.023726
13.65,4548.129,838.2,145.0476,91.22, -,9.023726
13.7,4554.496,838,142.0476,91.22, -,9.023726
13.75,4564.048,837.7,142.0952,91.22, -,9.023726
13.8,4570.418,837.5,142.0952,91.22, -,9.023726
13.85,4579.975,837.2,142.1429,91.22, -,9.023726
13.9,4586.349,837,139.1429,91.22, -,9.023726
13.95,4592.723,836.8,136.1429,91.22, -,9.023726
14,4602.286,836.5,136.1905,91.22, -,9.023726
14.05,4608.664,836.3,136.2381,91.22, -,9.023726
14.1,4615.042,836.1,136.2857,91.22, -,9.023726
14.15,4624.612,835.8,139.3333,91.22, -,9.023726
14.2,4630.994,835.6,136.3333,91.22, -,9.023726
14.25,4637.375,835.4,136.381,91.22, -,9.023726
14.3,4643.76,835.2,136.4286,91.22, -,9.023726
14.35,4653.338,834.9,139.5238,91.22, -,9.023726
14.4,4656.532,834.8,136.5238,91.22, -,9.023726
14.45,4662.92,834.6,136.5714,91.22, -,9.023726
14.5,4669.308,834.4,139.619,91.22, -,9.023726
14.55,4672.504,834.3,136.619,91.04, -,9.023726
14.6,4675.698,834.2,133.619,91.04, -,9.023726
14.65,4678.895,834.1,130.619,91.04, -,9.023726
14.7,4685.286,833.9,130.6667,91.04, -,9.023726
14.75,4688.483,833.8,127.6667,91.04, -,9.023726
14.8,4691.679,833.7,121.619,91.04, -,9.023726
14.85,4698.074,833.5,121.6667,91.04, -,9.023726
14.9,4704.471,833.3,118.6667,91.04, -,9.023726
14.95,4710.868,833.1,118.7143,91.04, -,9.023726
15,4714.066,833,115.7143,91.04, -,9.023726
15.05,4720.465,832.8,112.7143,91.04, -,9.023726
15.1,4723.665,832.7,109.6667,91.04, -,9.023726
15.15,4730.066,832.5,109.6667,91.04, -,9.023726
15.2,4736.468,832.3,106.6667,91.04, -,9.023726
15.25,4742.872,832.1,106.6667,91.04, -,9.023726
15.3,4746.073,832,103.619,91.04, -,9.023726
15.35,4749.275,831.9,100.5714,91.04, -,9.023726
15.4,4752.479,831.8,94.47619,91.04, -,9.023726
15.45,4755.681,831.7,94.47619,91.04, -,9.023726
15.5,4758.885,831.6,91.42857,91.22, -,9.043174
15.55,4762.088,831.5,88.38095,91.22, -,9.043174
15.6,4765.292,831.4,88.38095,91.22, -,9.043174
15.65,4771.701,831.2,91.42857,91.22, -,9.043174
15.7,4774.907,831.1,91.42857,91.22, -,9.043174
15.75,4778.111,831,88.38095,91.22, -,9.043174
15.8,4781.316,830.9,88.38095,91.22, -,9.043174
15.85,4787.729,830.7,91.42857,91.22, -,9.043174
15.9,4790.936,830.6,88.38095,91.22, -,9.043174
15.95,4794.142,830.5,85.33334,91.22, -,9.043174
16,4797.349,830.4,82.28571,91.22, -,9.043174
16.05,4800.557,830.3,82.28571,91.22, -,9.043174
16.1,4803.764,830.2,79.2381,91.22, -,9.043174
16.15,4806.973,830.1,79.2381,91.22, -,9.043174
16.2,4810.181,830,76.19048,91.22, -,9.043174
16.25,4813.389,829.9,73.14286,91.22, -,9.043174
16.3,4816.599,829.8,70.09524,91.22, -,9.043174
16.35,4816.599,829.8,67.04762,91.22, -,9.043174
16.4,4819.807,829.7,67.04762,91.22, -,9.043174
16.45,4823.018,829.6,67.04762,91.22, -,9.043174
16.5,4826.227,829.5,67.04762,91.22, -,9.043174
16.55,4826.227,829.5,64,95.18, -,9.023726
16.6,4829.437,829.4,64,95.18, -,9.023726
16.65,4832.648,829.3,64,95.18, -,9.023726
16.7,4835.858,829.2,60.95238,95.18, -,9.023726
16.75,4835.858,829.2,57.90476,95.18, -,9.023726
16.8,4839.071,829.1,57.90476,95.18, -,9.023726
16.85,4842.281,829,57.90476,95.18, -,9.023726
16.9,4845.492,828.9,54.85714,95.18, -,9.023726
16.95,4845.492,828.9,51.80952,95.18, -,9.023726
17,4848.706,828.8,51.80952,95.18, -,9.023726
17.05,4848.706,828.8,48.76191,95.18, -,9.023726
17.1,4851.917,828.7,48.76191,95.18, -,9.023726
17.15,4851.917,828.7,45.71429,95.18, -,9.023726
17.2,4855.131,828.6,45.71429,95.18, -,9.023726
17.25,4858.343,828.5,45.71429,95.18, -,9.023726
17.3,4858.343,828.5,42.66667,95.18, -,9.023726
17.35,4858.343,828.5,39.61905,95.18, -,9.023726
17.4,4861.556,828.4,42.66667,95.18, -,9.023726
17.45,4864.771,828.3,42.66667,95.18, -,9.023726
17.5,4864.771,828.3,39.61905,94.82, -,9.043174
17.55,4867.984,828.2,39.61905,94.82, -,9.043174
17.6,4867.984,828.2,39.61905,94.82, -,9.043174
17.65,4871.2,828.1,39.61905,94.82, -,9.043174
17.7,4871.2,828.1,36.57143,94.82, -,9.043174
17.75,4874.414,828,36.57143,94.82, -,9.043174
17.8,4874.414,828,36.57143,94.82, -,9.043174
17.85,4877.627,827.9,36.57143,94.82, -,9.043174
17.9,4877.627,827.9,33.52381,94.82, -,9.043174
17.95,4880.844,827.8,33.52381,94.82, -,9.043174
18,4880.844,827.8,33.52381,94.82, -,9.043174
18.05,4884.059,827.7,33.52381,94.82, -,9.043174
18.1,4887.276,827.6,36.57143,94.82, -,9.043174
18.15,4884.059,827.7,30.47619,94.82, -,9.043174
18.2,4884.059,827.7,30.47619,94.82, -,9.043174
18.25,4887.276,827.6,30.47619,94.82, -,9.043174
18.3,4884.059,827.7,24.38095,94.82, -,9.043174
18.35,4887.276,827.6,27.42857,94.82, -,9.043174
18.4,4884.059,827.7,24.38095,94.82, -,9.043174
18.45,4884.059,827.7,21.33333,94.82, -,9.043174
18.5,4880.844,827.8,15.2381,94.82, -,9.043174
18.55,4877.627,827.9,12.19048,94.28, -,9.043174
18.6,4874.414,828,6.095238,94.28, -,9.043174
18.65,4874.414,828,6.095238,94.28, -,9.043174
18.8,4900.141,827.2,24.47619,94.28, -,9.043174
18.85,4887.276,827.6,12.2381,94.28, -,9.043174
18.9,4877.627,827.9,0,94.28, -,9.043174
18.95,4871.2,828.1,-6.142857,94.28, -,9.043174
19,4871.2,828.1,-9.190476,94.28, -,9.043174
19.05,4871.2,828.1,-9.190476,94.28, -,9.043174
19.1,4867.984,828.2,-15.28571,94.28, -,9.043174
19.15,4861.556,828.4,-24.47619,94.28, -,9.043174
19.2,4861.556,828.4,-21.42857,94.28, -,9.043174
19.25,4858.343,828.5,-24.47619,94.28, -,9.043174
19.3,4851.917,828.7,-33.66667,94.28, -,9.043174
19.35,4848.706,828.8,-33.66667,94.28, -,9.043174
19.4,4848.706,828.8,-36.71429,94.28, -,9.043174
19.45,4845.492,828.9,-36.71429,94.28, -,9.043174
19.5,4842.281,829,-39.76191,94.1, -,9.043174
19.55,4842.281,829,-36.71429,94.1, -,9.043174
