Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
19.6,4842.281,829,-33.66667,94.1, -,9.043174
19.65,4839.071,829.1,-33.66667,94.1, -,9.043174
19.7,4835.858,829.2,-36.71429,94.1, -,9.043174
19.85,4835.858,829.2,-61.19048,94.1, -,9.043174
19.9,4832.648,829.3,-52,94.1, -,9.043174
19.95,4832.648,829.3,-42.80952,94.1, -,9.043174
20,4832.648,829.3,-36.66667,94.1, -,9.043174
20.05,4829.437,829.4,-39.71429,94.1, -,9.043174
20.1,4826.227,829.5,-42.76191,94.1, -,9.043174
20.15,4816.599,829.8,-48.90476,94.1, -,9.043174
20.2,4810.181,830,-48.85714,94.1, -,9.043174
20.25,4806.973,830.1,-51.90476,94.1, -,9.043174
20.3,4803.764,830.2,-51.90476,94.1, -,9.043174
20.35,4797.349,830.4,-51.85714,94.1, -,9.043174
20.4,4794.142,830.5,-51.85714,94.1, -,9.043174
20.45,4794.142,830.5,-51.85714,94.1, -,9.043174
20.5,4790.936,830.6,-51.85714,94.1, -,9.043174
20.55,4790.936,830.6,-48.80952,94.1, -,9.043174
20.6,4787.729,830.7,-51.85714,94.1, -,9.043174
20.65,4787.729,830.7,-51.85714,94.1, -,9.043174
20.7,4784.523,830.8,-51.85714,94.1, -,9.043174
20.75,4781.316,830.9,-51.85714,94.1, -,9.043174
20.8,4778.111,831,-54.90476,94.1, -,9.043174
20.85,4774.907,831.1,-57.95238,94.1, -,9.043174
20.9,4771.701,831.2,-61,94.1, -,9.043174
20.95,4768.497,831.3,-61,94.1, -,9.043174
21,4768.497,831.3,-61,94.1, -,9.043174
21.05,4768.497,831.3,-61,94.1, -,9.043174
21.1,4771.701,831.2,-54.90476,94.1, -,9.043174
21.15,4762.088,831.5,-61,94.1, -,9.043174
21.2,4755.681,831.7,-57.90476,94.1, -,9.043174
21.25,4746.073,832,-60.95238,94.1, -,9.043174
21.3,4739.669,832.2,-64,94.1, -,9.043174
21.35,4733.266,832.4,-67.04762,94.1, -,9.043174
21.4,4733.266,832.4,-60.95238,94.1, -,9.043174
21.45,4733.266,832.4,-57.90476,94.1, -,9.043174
21.5,4733.266,832.4,-57.90476,94.1, -,9.043174
21.55,4739.669,832.2,-48.76191,94.1, -,9.043174
21.6,4739.669,832.2,-48.76191,94.1, -,9.043174
21.65,4733.266,832.4,-51.80952,94.1, -,9.043174
21.7,4723.665,832.7,-60.95238,94.1, -,9.043174
21.75,4714.066,833,-67.04762,94.1, -,9.043174
21.8,4710.868,833.1,-67.04762,94.1, -,9.043174
21.85,4707.668,833.2,-67.04762,94.1, -,9.043174
21.9,4704.471,833.3,-67.04762,94.1, -,9.043174
21.95,4701.271,833.4,-67.04762,94.1, -,9.043174
22,4698.074,833.5,-67.04762,94.1, -,9.043174
22.05,4691.679,833.7,-73.14286,94.1, -,9.043174
22.1,4685.286,833.9,-79.2381,94.1, -,9.043174
22.15,4682.09,834,-85.33334,94.1, -,9.043174
22.2,4678.895,834.1,-79.2381,94.1, -,9.043174
22.25,4672.504,834.3,-79.2381,94.1, -,9.043174
22.3,4669.308,834.4,-73.14286,94.1, -,9.043174
22.35,4666.114,834.5,-70.09524,94.1, -,9.043174
22.4,4662.92,834.6,-67.04762,94.1, -,9.043174
22.45,4659.725,834.7,-70.09524,94.1, -,9.043174
22.5,4659.725,834.7,-70.09524,94.1, -,9.043174
22.55,4656.532,834.8,-73.14286,93.92001, -,9.043174
22.6,4646.954,835.1,-88.38095,93.92001, -,9.043174
22.65,4640.568,835.3,-94.47619,93.92001, -,9.043174
22.7,4630.994,835.6,-97.47619,93.92001, -,9.043174
22.75,4624.612,835.8,-94.42857,93.92001, -,9.043174
22.8,4621.421,835.9,-88.33334,93.92001, -,9.043174
22.85,4618.231,836,-88.33334,93.92001, -,9.043174
22.9,4618.231,836,-85.28571,93.92001, -,9.043174
22.95,4611.852,836.2,-88.33334,93.92001, -,9.043174
23,4608.664,836.3,-88.33334,93.92001, -,9.043174
23.05,4605.474,836.4,-88.33334,93.92001, -,9.043174
23.1,4599.099,836.6,-88.33334,93.92001, -,9.043174
23.15,4599.099,836.6,-82.2381,93.92001, -,9.043174
23.2,4602.286,836.5,-76.14286,93.92001, -,9.043174
23.25,4608.664,836.3,-67,93.92001, -,9.043174
23.3,4615.042,836.1,-54.80952,93.92001, -,9.043174
23.35,4618.231,836,-48.71429,93.92001, -,9.043174
23.4,4615.042,836.1,-48.71429,93.92001, -,9.043174
23.45,4608.664,836.3,-51.76191,93.92001, -,9.043174
23.5,4592.723,836.8,-63.90476,93.92001, -,9.023726
23.55,4583.163,837.1,-73,93.92001, -,9.023726
23.6,4576.79,837.3,-76,93.92001, -,9.023726
23.65,4570.418,837.5,-72.90476,93.92001, -,9.023726
23.7,4564.048,837.7,-72.85714,93.92001, -,9.023726
23.75,4557.679,837.9,-69.80952,93.92001, -,9.023726
23.8,4551.313,838.1,-69.7619,93.92001, -,9.023726
23.85,4548.129,838.2,-69.7619,93.92001, -,9.023726
23.9,4544.947,838.3,-69.7619,93.92001, -,9.023726
23.95,4541.763,838.4,-72.80952,93.92001, -,9.023726
24,4541.763,838.4,-66.71429,93.92001, -,9.023726
24.05,4541.763,838.4,-63.66667,93.92001, -,9.023726
24.1,4541.763,838.4,-60.61905,93.92001, -,9.023726
24.15,4538.582,838.5,-57.57143,93.92001, -,9.023726
24.2,4535.4,838.6,-60.61905,93.92001, -,9.023726
24.25,4525.855,838.9,-72.7619,93.92001, -,9.023726
24.3,4516.314,839.2,-87.95238,93.92001, -,9.023726
24.35,4503.598,839.6,-106.1429,93.92001, -,9.023726
24.4,4494.061,839.9,-118.2857,93.92001, -,9.023726
24.45,4490.884,840,-118.2857,93.92001, -,9.023726
24.5,4490.884,840,-112.1905,93.92001, -,9.023726
24.55,4494.061,839.9,-93.95238,93.92001, -,9.043174
24.6,4497.24,839.8,-81.80952,93.92001, -,9.043174
24.65,4500.418,839.7,-72.71429,93.92001, -,9.043174
24.7,4500.418,839.7,-66.66666,93.92001, -,9.043174
24.75,4494.061,839.9,-66.66666,93.92001, -,9.043174
24.8,4484.529,840.2,-69.71429,93.92001, -,9.043174
24.85,4475,840.5,-72.7619,93.92001, -,9.043174
24.9,4462.298,840.9,-81.80952,93.92001, -,9.043174
24.95,4452.775,841.2,-87.80952,93.92001, -,9.043174
25,4446.428,841.4,-90.80952,93.92001, -,9.043174
25.05,4440.083,841.6,-96.85714,93.92001, -,9.043174
25.1,4436.91,841.7,-99.85714,93.92001, -,9.043174
25.15,4430.565,841.9,-105.9048,93.92001, -,9.043174
25.2,4424.224,842.1,-108.9048,93.92001, -,9.043174
25.25,4417.882,842.3,-111.9048,93.92001, -,9.043174
25.3,4414.71,842.4,-105.8095,93.92001, -,9.043174
25.35,4408.372,842.6,-102.7619,93.92001, -,9.043174
25.4,4402.033,842.8,-96.71429,93.92001, -,9.043174
25.45,4402.033,842.8,-87.61905,93.92001, -,9.043174
25.5,4395.695,843,-90.61905,93.92001, -,9.043174
25.55,4392.528,843.1,-93.61905,93.92001, -,9.043174
25.6,4392.528,843.1,-96.66666,93.92001, -,9.043174
25.65,4389.359,843.2,-102.7143,93.92001, -,9.043174
25.7,4389.359,843.2,-105.7619,93.92001, -,9.043174
25.75,4389.359,843.2,-105.7619,93.92001, -,9.043174
25.8,4389.359,843.2,-99.71429,93.92001, -,9.043174
25.85,4376.691,843.6,-102.6667,93.92001, -,9.043174
25.9,4370.358,843.8,-99.61905,93.92001, -,9.043174
25.95,4364.027,844,-93.57143,93.92001, -,9.043174
26,4357.696,844.2,-90.57143,93.92001, -,9.043174
26.05,4354.533,844.3,-87.52381,93.92001, -,9.043174
26.1,4351.367,844.4,-84.47619,93.92001, -,9.043174
26.15,4351.367,844.4,-81.47619,93.92001, -,9.043174
26.2,4354.533,844.3,-72.42857,93.92001, -,9.043174
26.25,4348.204,844.5,-72.42857,93.92001, -,9.043174
26.3,4335.55,844.9,-78.42857,93.92001, -,9.043174
26.35,4322.903,845.3,-87.47619,93.92001, -,9.043174
26.4,4316.581,845.5,-87.42857,93.92001, -,9.043174
26.45,4319.741,845.4,-78.38095,93.92001, -,9.043174
26.5,4322.903,845.3,-75.38095,93.92001, -,9.043174
26.55,4316.581,845.5,-75.33334,93.92001, -,9.062621
26.6,4307.1,845.8,-81.38095,93.92001, -,9.062621
26.65,4303.939,845.9,-84.38095,93.92001, -,9.062621
26.7,4303.939,845.9,-81.38095,93.92001, -,9.062621
26.75,4300.781,846,-84.38095,93.92001, -,9.062621
26.8,4300.781,846,-84.38095,93.92001, -,9.062621
26.85,4291.305,846.3,-93.42857,93.92001, -,9.062621
26.9,4275.517,846.8,-96.42857,93.92001, -,9.062621
26.95,4269.203,847,-96.38095,93.92001, -,9.062621
27,4272.359,846.9,-87.33334,93.92001, -,9.062621
27.05,4278.673,846.7,-75.28571,93.92001, -,9.062621
27.1,4272.359,846.9,-78.28571,93.92001, -,9.062621
27.15,4259.736,847.3,-87.28571,93.92001, -,9.062621
27.2,4253.426,847.5,-93.28571,93.92001, -,9.062621
27.25,4247.116,847.7,-102.2857,93.92001, -,9.062621
27.3,4243.963,847.8,-99.2381,93.92001, -,9.062621
27.35,4243.963,847.8,-87.19048,93.92001, -,9.062621
27.4,4240.808,847.9,-78.14286,93.92001, -,9.062621
27.45,4240.808,847.9,-72.14286,93.92001, -,9.062621
27.5,4240.808,847.9,-75.14286,93.92001, -,9.043174
27.55,4231.349,848.2,-87.14286,93.92001, -,9.043174
27.6,4218.742,848.6,-93.14286,93.92001, -,9.043174
27.65,4206.138,849,-96.09524,93.92001, -,9.043174
27.7,4206.138,849,-93.09524,93.92001, -,9.043174
27.75,4215.59,848.7,-84.09524,93.92001, -,9.043174
27.8,4228.198,848.3,-69.09524,93.92001, -,9.043174
27.85,4221.893,848.5,-75.09524,93.92001, -,9.043174
27.9,4199.838,849.2,-87.04762,93.92001, -,9.043174
27.95,4187.243,849.6,-84,93.92001, -,9.043174
28,4184.093,849.7,-81,93.92001, -,9.043174
28.05,4180.946,849.8,-87,93.92001, -,9.043174
28.1,4177.797,849.9,-96,93.92001, -,9.043174
28.15,4168.356,850.2,-99,93.92001, -,9.043174
28.2,4162.063,850.4,-93,93.92001, -,9.043174
28.25,4152.627,850.7,-96,93.92001, -,9.043174
28.3,4146.337,850.9,-96,93.92001, -,9.043174
28.35,4143.193,851,-96,93.92001, -,9.043174
28.4,4136.905,851.2,-102,93.92001, -,9.043174
28.45,4130.618,851.4,-105,93.92001, -,9.043174
28.5,4127.476,851.5,-108,93.92001, -,9.043174
28.55,4121.191,851.7,-114,93.92001, -,9.043174
28.6,4121.191,851.7,-105,93.92001, -,9.043174
28.65,4121.191,851.7,-93,93.92001, -,9.043174
28.7,4118.049,851.8,-84,93.92001, -,9.043174
28.75,4111.766,852,-90,93.92001, -,9.043174
28.8,4105.484,852.2,-105,93.92001, -,9.043174
28.85,4102.344,852.3,-120,93.92001, -,9.043174
28.9,4096.063,852.5,-120,93.92001, -,9.043174
28.95,4089.784,852.7,-105,93.92001, -,9.043174
29,4086.646,852.8,-96,93.92001, -,9.043174
29.05,4077.231,853.1,-101.9524,93.92001, -,9.043174
29.1,4070.955,853.3,-104.9524,93.92001, -,9.043174
29.15,4070.955,853.3,-101.9524,93.92001, -,9.043174
29.2,4077.231,853.1,-86.95238,93.92001, -,9.043174
29.25,4086.646,852.8,-72,93.92001, -,9.043174
29.3,4080.368,853,-69,93.92001, -,9.043174
29.35,4061.545,853.6,-80.90476,93.92001, -,9.043174
29.4,4049,854,-89.85714,93.92001, -,9.043174
29.45,4045.866,854.1,-86.85714,93.92001, -,9.043174
29.5,4042.73,854.2,-83.85714,93.92001, -,9.043174
29.55,4045.866,854.1,-77.85714,93.92001, -,9.043174
29.6,4039.596,854.3,-77.80952,93.92001, -,9.043174
29.65,4027.06,854.7,-89.7619,93.92001, -,9.043174
29.7,4027.06,854.7,-89.7619,93.92001, -,9.043174
29.75,4036.461,854.4,-77.80952,93.92001, -,9.043174
29.8,4036.461,854.4,-71.80952,93.92001, -,9.043174
29.85,4017.662,855,-83.71429,93.92001, -,9.043174
29.9,4008.267,855.3,-89.66666,93.92001, -,9.043174
29.95,4005.135,855.4,-86.66666,93.92001, -,9.043174
30,4008.267,855.3,-77.66666,93.92001, -,9.043174
30.05,4011.398,855.2,-71.66666,93.92001, -,9.043174
30.1,4008.267,855.3,-65.71429,93.92001, -,9.043174
30.15,3989.483,855.9,-77.61905,93.92001, -,9.043174
30.2,3973.838,856.4,-92.52381,93.92001, -,9.043174
30.25,3973.838,856.4,-98.52381,93.92001, -,9.043174
30.3,3970.711,856.5,-110.4762,93.92001, -,9.043174
30.35,3967.584,856.6,-107.4762,93.92001, -,9.043174
30.4,3961.329,856.8,-95.52381,93.92001, -,9.043174
30.45,3951.95,857.1,-92.52381,93.92001, -,9.043174
30.5,3945.698,857.3,-95.47619,93.92001, -,9.043174
30.55,3939.447,857.5,-98.42857,93.92001, -,9.023726
30.6,3936.323,857.6,-104.381,93.92001, -,9.023726
30.65,3933.197,857.7,-101.4286,93.92001, -,9.023726
30.7,3930.074,857.8,-92.42857,93.92001, -,9.023726
30.75,3933.197,857.7,-89.47619,93.92001, -,9.023726
30.8,3930.074,857.8,-101.381,93.92001, -,9.023726
30.85,3920.703,858.1,-110.2857,93.92001, -,9.023726
30.9,3914.457,858.3,-98.33334,93.92001, -,9.023726
30.95,3911.334,858.4,-92.33334,93.92001, -,9.023726
31,3911.334,858.4,-89.33334,93.92001, -,9.023726
31.05,3914.457,858.3,-89.38095,93.92001, -,9.023726
31.1,3905.091,858.6,-101.2857,93.92001, -,9.023726
31.15,3889.487,859.1,-113.1429,93.92001, -,9.023726
31.2,3889.487,859.1,-95.2381,93.92001, -,9.023726
31.25,3908.212,858.5,-62.47619,93.92001, -,9.023726
31.3,3901.969,858.7,-68.42857,93.92001, -,9.023726
31.35,3883.246,859.3,-83.2381,93.92001, -,9.023726
31.4,3873.889,859.6,-89.14286,93.92001, -,9.023726
31.45,3877.007,859.5,-80.2381,93.92001, -,9.023726
31.5,3880.126,859.4,-68.33334,93.92001, -,9.043174
31.55,3861.416,860,-80.19048,93.92001, -,9.043174
31.6,3852.065,860.3,-83.14286,93.92001, -,9.043174
31.65,3858.299,860.1,-74.2381,93.92001, -,9.043174
31.7,3858.299,860.1,-71.2381,93.92001, -,9.043174
31.75,3839.6,860.7,-86.09524,93.92001, -,9.043174
31.8,3830.255,861,-97.95238,93.92001, -,9.043174
31.85,3827.141,861.1,-97.95238,93.92001, -,9.043174
31.9,3824.026,861.2,-92,93.92001, -,9.043174
31.95,3814.685,861.5,-94.95238,93.92001, -,9.043174
32,3814.685,861.5,-92,93.92001, -,9.043174
32.05,3814.685,861.5,-92,93.92001, -,9.043174
32.1,3805.347,861.8,-103.8571,93.92001, -,9.043174
32.15,3799.123,862,-100.8571,93.92001, -,9.043174
32.2,3792.9,862.2,-91.90476,93.92001, -,9.043174
32.25,3789.79,862.3,-94.85714,93.92001, -,9.043174
32.3,3783.568,862.5,-118.619,93.92001, -,9.043174
32.35,3780.459,862.6,-115.619,93.92001, -,9.043174
32.4,3777.348,862.7,-100.7619,93.92001, -,9.043174
32.45,3777.348,862.7,-91.85714,93.92001, -,9.043174
32.5,3768.021,863,-103.7143,93.92001, -,9.043174
32.55,3758.696,863.3,-115.5238,93.74, -,9.043174
32.6,3755.587,863.4,-100.6667,93.74, -,9.043174
32.65,3749.374,863.6,-97.66666,93.74, -,9.043174
32.7,3746.266,863.7,-106.5714,93.74, -,9.043174
32.75,3743.16,863.8,-109.5238,93.74, -,9.043174
32.8,3743.16,863.8,-91.71429,93.74, -,9.043174
32.85,3733.842,864.1,-91.66666,93.74, -,9.043174
32.9,3724.525,864.4,-97.57143,93.74, -,9.043174
32.95,3721.421,864.5,-97.57143,93.74, -,9.043174
33,3718.318,864.6,-91.61905,93.74, -,9.043174
33.05,3712.11,864.8,-97.52381,93.74, -,9.043174
33.1,3712.11,864.8,-97.52381,93.74, -,9.043174
33.15,3705.903,865,-94.52381,93.74, -,9.043174
33.2,3699.697,865.2,-94.52381,93.74, -,9.043174
33.25,3693.492,865.4,-94.52381,93.74, -,9.043174
33.3,3687.291,865.6,-97.47619,93.74, -,9.043174
33.35,3684.189,865.7,-94.52381,93.74, -,9.043174
33.4,3684.189,865.7,-91.57143,93.74, -,9.043174
33.45,3677.987,865.9,-94.52381,93.74, -,9.043174
33.5,3668.688,866.2,-103.381,93.92001, -,9.043174
33.55,3671.788,866.1,-91.52381,93.92001, -,9.043174
33.6,3668.688,866.2,-85.61905,93.92001, -,9.043174
33.65,3659.391,866.5,-91.52381,93.92001, -,9.043174
33.7,3659.391,866.5,-85.61905,93.92001, -,9.043174
33.75,3653.194,866.7,-88.57143,93.92001, -,9.043174
33.8,3643.901,867,-94.47619,93.92001, -,9.043174
33.85,3637.707,867.2,-100.381,93.92001, -,9.043174
33.9,3637.707,867.2,-91.52381,93.92001, -,9.043174
33.95,3631.514,867.4,-88.57143,93.92001, -,9.043174
34,3625.324,867.6,-91.52381,93.92001, -,9.043174
34.05,3616.038,867.9,-97.42857,93.92001, -,9.043174
34.1,3612.944,868,-94.47619,93.92001, -,9.043174
34.15,3609.851,868.1,-97.42857,93.92001, -,9.043174
34.2,3606.756,868.2,-94.47619,93.92001, -,9.043174
34.25,3606.756,868.2,-88.57143,93.92001, -,9.043174
34.3,3600.569,868.4,-88.57143,93.92001, -,9.043174
34.35,3591.291,868.7,-91.52381,93.92001, -,9.043174
34.4,3594.384,868.6,-85.61905,93.92001, -,9.043174
34.45,3588.199,868.8,-91.52381,93.92001, -,9.043174
34.5,3578.925,869.1,-94.42857,93.92001, -,9.043174
34.55,3588.199,868.8,-76.7619,93.74, -,9.043174
34.6,3578.925,869.1,-88.52381,93.74, -,9.043174
34.65,3566.562,869.5,-97.33334,93.74, -,9.043174
34.7,3575.833,869.2,-79.66666,93.74, -,9.043174
34.75,3560.383,869.7,-94.38095,93.74, -,9.043174
34.8,3548.028,870.1,-100.2381,93.74, -,9.043174
34.85,3551.116,870,-88.42857,93.74, -,9.043174
34.9,3541.852,870.3,-91.33334,93.74, -,9.043174
34.95,3535.677,870.5,-97.2381,93.74, -,9.043174
35,3532.591,870.6,-94.28571,93.74, -,9.043174
35.05,3526.417,870.8,-94.2381,93.74, -,9.043174
35.1,3517.16,871.1,-94.19048,93.74, -,9.043174
35.15,3514.074,871.2,-94.19048,93.74, -,9.043174
35.2,3510.99,871.3,-94.19048,93.74, -,9.043174
35.25,3504.821,871.5,-97.09524,93.74, -,9.043174
35.3,3510.99,871.3,-91.2381,93.74, -,9.043174
35.35,3501.737,871.6,-94.14286,93.74, -,9.043174
35.4,3489.403,872,-97.04762,93.74, -,9.043174
35.45,3489.403,872,-100,93.74, -,9.043174
35.5,3483.238,872.2,-99.95238,93.92001, -,9.062621
35.55,3480.156,872.3,-94.09524,93.92001, -,9.062621
35.6,3477.073,872.4,-105.8571,93.92001, -,9.062621
35.65,3470.912,872.6,-102.9048,93.92001, -,9.062621
35.7,3467.83,872.7,-94.09524,93.92001, -,9.062621
35.75,3458.589,873,-111.7143,93.92001, -,9.062621
35.8,3461.669,872.9,-94.04762,93.92001, -,9.062621
35.85,3455.51,873.1,-88.14286,93.92001, -,9.062621
35.9,3446.271,873.4,-99.90476,93.92001, -,9.062621
35.95,3446.271,873.4,-91.09524,93.92001, -,9.062621
36,3440.116,873.6,-91.04762,93.92001, -,9.062621
36.05,3430.881,873.9,-96.90476,93.92001, -,9.062621
36.1,3424.728,874.1,-96.90476,93.92001, -,9.062621
36.15,3418.575,874.3,-93.95238,93.92001, -,9.062621
36.2,3415.498,874.4,-93.95238,93.92001, -,9.062621
36.25,3412.423,874.5,-93.95238,93.92001, -,9.062621
36.3,3409.348,874.6,-91,93.92001, -,9.062621
36.35,3409.348,874.6,-96.85714,93.92001, -,9.062621
36.4,3397.048,875,-99.7619,93.92001, -,9.062621
36.45,3393.975,875.1,-90.90476,93.92001, -,9.062621
36.5,3393.975,875.1,-90.90476,93.92001, -,9.062621
36.55,3381.68,875.5,-96.7619,93.74, -,9.043174
36.6,3378.608,875.6,-96.71429,93.74, -,9.043174
36.65,3375.535,875.7,-96.66666,93.74, -,9.043174
36.7,3369.391,875.9,-96.66666,93.74, -,9.043174
36.75,3360.177,876.2,-102.4762,93.74, -,9.043174
36.8,3354.036,876.4,-99.52381,93.74, -,9.043174
36.85,3350.967,876.5,-105.381,93.74, -,9.043174
36.9,3354.036,876.4,-96.61905,93.74, -,9.043174
36.95,3347.897,876.6,-93.66666,93.74, -,9.043174
37,3335.62,877,-105.381,93.74, -,9.043174
37.05,3335.62,877,-99.52381,93.74, -,9.043174
37.1,3335.62,877,-90.71429,93.74, -,9.043174
37.15,3323.348,877.4,-96.52381,93.74, -,9.043174
37.2,3317.215,877.6,-96.52381,93.74, -,9.043174
37.25,3311.081,877.8,-99.42857,93.74, -,9.043174
37.3,3304.949,878,-102.3333,93.74, -,9.043174
37.35,3298.818,878.2,-105.2857,93.74, -,9.043174
37.4,3292.688,878.4,-111.1429,93.74, -,9.043174
37.45,3292.688,878.4,-99.42857,93.74, -,9.043174
37.5,3286.561,878.6,-102.381,93.74, -,9.043174
37.55,3286.561,878.6,-102.381,93.74, -,9.043174
37.6,3289.624,878.5,-87.7619,93.74, -,9.043174
37.65,3274.306,879,-99.42857,93.74, -,9.043174
37.7,3265.119,879.3,-105.2857,93.74, -,9.043174
37.75,3262.056,879.4,-102.3333,93.74, -,9.043174
37.8,3255.934,879.6,-99.38095,93.74, -,9.043174
37.85,3249.812,879.8,-99.33334,93.74, -,9.043174
37.9,3243.691,880,-102.2381,93.74, -,9.043174
37.95,3243.691,880,-105.1429,93.74, -,9.043174
38,3243.691,880,-99.28571,93.74, -,9.043174
38.05,3249.812,879.8,-81.7619,93.74, -,9.043174
38.1,3234.512,880.3,-96.33334,93.74, -,9.043174
